,Order,Destination,Address,Tag,DriveCourseID,PlaceID,latitude,longitude,LocalID
335,2,입암메밀타운,강원특별자치도 양양군 현남면 화상천로 155,#막국수 #맛집 #메밀막국수 #물막국수 #비빔막국수 #수육 #양양군 #양양군메밀맛집 #양양막국수맛집 #양양수육맛집 #음식,70,336,37.9246289669757,128.777144356072,2
336,3,휴휴암(강원),강원특별자치도 양양군 현남면 광진2길 3-16,#2024_여행가는달과함께하는_발도장여행지 #가족과함께 #관광지 #불교 #불교문화 #사찰 #사찰여행 #양양여행 #역사 #자연좋은곳 #자연풍경 #자연환경 #전통사찰 #종교 #친구와함께 #한국불교 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳 #휴휴암,70,337,37.9610517200998,128.767348227597,2
337,4,죽도정&죽도 전망대,강원특별자치도 양양군 현남면 인구리 1-1,#관광지 #자연 #죽도 #죽도전망대 #죽도정,70,338,37.9716171011767,128.763219294053,2
338,5,남애어촌체험마을,강원특별자치도 양양군 현남면 매바위길 127,#고래사냥촬영지 #관광지 #아이와함께 #양양배낚시 #어촌마을 #어촌체험마을 #영화촬영지 #이색체험 #자연마을 #자연속으로 #자연여행 #자연좋은곳 #자연환경 #체험 #체험프로그램 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,70,339,37.9445238673872,128.786136097642,2
339,6,"남애해변(남애1, 3리)",강원도 양양군 현남면 광진리,#강원권 #경치좋은곳 #관광지 #남애해변 #바다풍경 #여름피서지 #연인과함께 #자연 #자연좋은곳 #친구와함께 #힐링여행,70,340,37.9584630043179,128.763200941762,2
340,7,하조대 무인등대,강원특별자치도 양양군 현북면 조준길 99,#경치여행 #관광지 #바다경치 #바다내음 #사진찍기 #사진찍기좋은곳 #사진촬영 #양양가볼만한곳 #양양등대 #양양여행 #일출일몰명소 #자연 #자연좋은곳 #자연풍경,70,341,38.0210985753205,128.734896787574,2
341,1,독일마을,경상남도 남해군 독일로 89-7,##19_20한국관광100선 #19_20한국관광100선 #2024_여행가는달과함께하는_발도장여행지 #21_22한국관광100선 #경상권 #관광지 #교과서속여행 #기차여행 #나들이 #데이트코스 #독일마을 #사진찍기좋은곳 #아이와함께 #연인과함께 #이색체험 #체험학습 #친구와함께 #한국관광100선 #힐링,71,342,34.8000723245094,128.038548474215,5
342,2,남해 금산 봉수대,경상남도 남해군 상주면 보리암로 691,#경상권 #경상남도기념물 #관광지 #금산봉수대 #역사 #역사공부 #역사관광지 #역사를품은곳 #역사문화재 #역사속 #역사속으로 #역사여행 #역사유적 #역사유적지 #역사이야기 #역사탐방 #역사탐험,71,343,34.7515830721386,127.980677714889,5
343,3,금산 보리암(남해),경상남도 남해군 상주면 보리암로 665,#2023_설날_소원 #2024_여행가는달과함께하는_발도장여행지 #가족여행 #관광지 #금산보리암 #불교 #불교문화 #사찰 #사찰&산사 #사찰여행 #아이와함께 #역사 #역사유적지 #자연좋은곳 #전망좋은곳 #전통&역사문화체험 #전통사찰 #종교 #친구와함께 #한국불교,71,344,34.7538486517807,127.982994555829,5
344,4,해사랑전복마을,경상남도 남해군 미조면 미송로 193,#남녀노소 #남해맛집 #맛집 #보양식 #음식 #전복구이 #전복죽 #전복죽맛집 #전복죽전망_좋은 #전복회 #활전복죽,71,345,34.7075078373772,128.036893732708,5
345,5,원예예술촌,경상남도 남해군 삼동면 예술길 39,#INFP상상여행 #걷기길 #경상권 #관광지 #꽃여행 #데이트코스 #산책 #산책코스 #아무것도_하지않을_자유_비움여행 #연인과함께 #원예예술촌 #자연 #정원 #휴양여행 #힐링,71,346,34.803789173474,128.036222699537,5
346,6,창선교와 원시어업 죽방렴,경상남도 남해군 삼동면 지족리,#가족과함께 #건축물 #경치좋은곳 #관광지 #남해바다 #다리 #바다내음 #어업 #역사이야기 #원시어업 #죽방렴 #지족해협 #창선교 #해협,71,347,34.8220852719229,127.998756688791,5
347,7,상주은모래비치,경상남도 남해군 상주면 상주로 17,#가족여행 #관광지 #남해여행 #남해해수욕장 #바다풍경 #상주은모래비치 #아이와함께 #여름방학가볼만한곳 #여름여행 #여름휴가 #연인과함께 #은모래 #은모래비치 #자연 #친구와함께 #피서여행 #한려해상국립공원 #해수욕장,71,348,34.7216222818227,127.988434607732,5
348,1,모래시계공원,강원특별자치도 강릉시 강동면 헌화로 990-1,#가족여행 #강원권 #걷기길 #관광지 #모래시계공원 #산책길 #산책하기 #산책하기좋은곳 #아이와함께 #연중무휴 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,72,349,37.686941889953,129.037595775542,2
349,2,등명낙가사(강릉),강원특별자치도 강릉시 강동면 괘방산길 16,#관광지 #불교 #불교사찰 #사찰 #사찰여행 #역사 #역사공부 #역사관광지 #역사문화재 #역사속 #역사속으로 #역사유적지 #역사이야기 #역사탐험 #한국불교,72,350,37.7116741682665,129.006831712005,2
350,3,썬크루즈 테마공원,강원특별자치도 강릉시 강동면 헌화로 950-39,#가족여행 #강원권 #경치좋은곳 #관광지 #바다경치 #바다뷰공원 #바다풍경 #비치크루즈 #썬크루즈리조트 #썬크루즈테마공원 #이색체험 #전망좋은곳 #정동진조각공원 #정동진해돋이공원 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,72,351,37.6840618733503,129.041904515543,2
351,4,강릉 통일공원,강원특별자치도 강릉시 율곡로 1715-38 통일안보전시관,#강릉가볼만한곳 #강릉통일공원 #강원권 #관광지 #바다풍경 #아이와함께 #안보여행 #역사공부 #역사유적지 #역사탐방 #전시관 #체험학습 #통일공원,72,352,37.7219966159542,128.999057130064,2
352,5,하슬라아트월드,강원특별자치도 강릉시 강동면 율곡로 1441,#2024_여행가는달과함께하는_발도장여행지 #가족과함께 #강릉여행 #강원권 #강원권반려동물여행지 #관광지 #데이트코스 #미술관 #반려동물동반여행지 #복합문화공간 #산책길 #산책하기좋은곳 #연인과함께 #열린문화공간 #예술창작 #이색체험 #전망대 #전시관 #정동진 #종합예술 #친구와함께 #하슬라아트월드,72,353,37.7054583826871,129.007843904557,2
353,6,정동진해변,강원특별자치도 강릉시 강동면 정동역길 17,#강원_가볼만한곳 #강원권 #강원도_여행지_추천 #관광지 #바다내음 #바다풍경 #바다풍경여행 #여름여행 #여름휴가 #연인과함께 #연중무휴 #자연 #정동진가볼만한곳 #정동진역 #정동진해변 #힐링여행,72,354,37.6913398885234,129.03282949125,2
354,1,단양 향산리 삼층석탑,충청북도 단양군 향산1길 24 향산리삼층석탑,#가족여행 #관광지 #단양향산리삼층석탑 #보물 #역사 #역사공부 #역사관광 #역사관광지 #역사관광지 #역사를품은곳 #역사문화 #역사문화재 #역사속 #역사속으로 #역사여행 #역사이야기 #역사탐험 #역사투어 #충청권,73,355,37.0542579196826,128.417729757478,3
355,2,온달관광지,충청북도 단양군 영춘면 온달로 23,#2024_여행가는달과함께하는_발도장여행지 #가족과함께 #관광지 #남녀노소 #단양가볼만한곳 #단양드라마촬영장 #단양온달관광지 #드라마촬영장 #바보온달 #사진찍기좋은곳 #아이와함께 #역사속으로 #역사탐험 #온달관광지 #온달동굴 #온달드라마세트장 #온달산성 #온달평강사랑이야기 #이색체험 #평강공주,73,356,37.0629552611025,128.492923305038,3
356,3,구인사(단양),충청북도 단양군 영춘면 구인사길 73,#2024_여행가는달과함께하는_발도장여행지 #관광지 #구인사(단양) #구인사대법당 #구인사법어비 #나홀로여행 #단양구인사 #단양단풍구경 #단양사찰 #불교 #불교문화 #불교사찰 #사찰 #사찰여행 #산사 #소백산 #숙박대전_가볼만한곳 #숙박대전_추천기사 #역사 #연중무휴 #자연좋은곳 #천태종총본산 #충청권 #콘크리트사찰 #한국불교 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳 #힐링,73,357,37.0318294335311,128.480804968056,3
357,4,단양 조덕수고택,충청북도 단양군 가곡면 덕천1길 19,#가옥 #관광지 #교과서속여행 #단양조자형가옥 #문화재 #역사 #역사공부 #역사관광지 #역사를품은곳 #역사문화재 #역사속 #역사속으로 #역사유적 #역사유적지 #역사이야기 #역사탐방 #역사탐험 #조자형가옥 #충청권,73,358,37.0034281929686,128.38377649201,3
358,1,삼포해변,강원특별자치도 고성군 죽왕면 삼포해변길 15-4,#가족과함께 #관광지 #남녀노소 #바다경치 #바다풍경 #삼포해변 #여름피서지 #여름휴가 #연인과함께 #자연 #휴식여행 #휴식하기좋은곳 #힐링여행,74,359,38.3171553089829,128.532427546558,2
359,2,송지호관망타워,강원특별자치도 고성군 죽왕면 동해대로 6021,#가족여행 #강원권 #강원도_여행지_추천 #경치좋은곳 #관광지 #관망타워 #바다경치 #생태관광 #송지호 #송지호관광타워 #아이와함께 #자연 #전망대 #철새 #체험학습,74,360,38.3362336939275,128.517600746897,2
360,3,고성 문암리 유적,강원특별자치도 고성군 죽왕면 문암진리,#강원권 #고성역사유적지 #관광지 #신석기유적지 #역사 #역사공부 #역사관광지 #역사를품은곳 #역사문화재 #역사속 #역사속으로 #역사여행 #역사유적지 #역사이야기 #역사체험 #역사탐방 #역사탐험,74,361,38.3037494862172,128.544220899007,2
361,4,가진항,강원특별자치도 고성군 죽왕면 가진해변길 121-12,#가족과함께 #가진항 #가진해변 #강원권 #강원도_여행지_추천 #고성바다 #관광지 #바다 #바다경치 #바다내음 #어촌마을 #자연 #자연좋은곳 #자연환경 #풍경 #휴식여행 #힐링 #힐링영행,74,362,38.3676793478759,128.511122377381,2
362,1,부산광안대교,부산광역시 해운대구 수영강변대로 203,#경상권 #경치좋은곳 #관광지 #광안대교 #데이트장소 #데이트코스 #부산가볼만한곳 #부산광안대교 #부산불꽃축제명소 #부산야경 #부산야경명소 #야간관광100선 #야경 #야경여행 #야경여행지 #야경좋은곳 #커플데이트,75,363,35.1771634235837,129.120555167566,4
363,2,해운대해수욕장,부산광역시 해운대구 해운대해변로 264,#15_16한국관광100선 #19_20한국관광100선 #2024_여행가는달과함께하는_발도장여행지 #21_22한국관광100선 #23_24한국관광100선 #가족여행 #경상권 #경상권 #관광지 #바다풍경 #부산 #부산가볼만한곳 #아이와함께 #여름방학가볼만한곳 #여름여행 #여름휴가 #연인과함께 #자연 #친구와함께 #피서여행 #한국관광100선 #해운대해수욕장 #해운대해수욕장,75,364,35.1591069824231,129.160283786856,4
364,3,부산광역시 금련산청소년수련원,부산광역시 수영구 황령산로 156,#레포츠 #부산광역시금련산청소년수련원 #부산수영구 #청소년수련원,75,365,35.1552420981563,129.102909671,4
365,4,해월정,부산광역시 해운대구 중동,#경상권 #관광지 #대한팔경 #산책코스 #산책하기좋은곳 #역사공부 #역사관광지 #역사를품은곳 #역사문화재 #역사속 #역사속으로 #역사여행 #역사유적 #역사유적지 #역사이야기 #역사탐방 #역사탐험 #연중무휴 #일출일몰명소 #해월정 #휴식공간 #휴식하기좋은곳,75,366,35.1589578525344,129.1782523858,4
366,1,모곡밤벌유원지,강원특별자치도 홍천군 서면 모곡리,#가족과함께 #강원권 #관광지 #노지캠핑 #밤벌유원지 #아이와함께 #유원지 #자연관광지 #자연여행 #자연환경 #차박명소 #캠핑명소 #피서 #홍천노지캠핑 #홍천유원지 #홍천차박 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,76,367,37.6896217096714,127.589589215224,2
367,2,호명호수공원,경기도 가평군 청평면 상천리 산371-2,#가족과함께 #가평가볼만한곳 #가평당일치기여행 #가평둘러보기좋은곳 #가평호명호수 #걷기길 #경치좋은곳 #관광지 #나들이 #문화관광해설사 #벚꽃명소 #산책길 #산책하기 #산책하기좋은곳 #수도권 #아이와함께 #연인과함께 #자연마을 #자연좋은곳 #자연풍경 #자연환경 #전망좋은곳 #친구와함께 #호명갤러리 #호명호수 #호명호수공원,76,368,37.7772992,127.454241,1
368,3,청평호반,경기도 가평군 설악면 유명로 1906-15,#가족과함께 #가평가볼만한곳 #관광지 #드라이브하기좋은곳 #수도권 #수도권근교 #숨겨진명소 #아름다운경관 #인공호수 #자연 #청평댐 #청평호 #청평호반 #청평호수길 #휴양여행,76,369,37.6812549678995,127.471556579155,1
369,4,국립 유명산자연휴양림,경기도 가평군 설악면 유명산길 79-53,#가족야영장 #가족여행 #걷기길 #관광지 #국립유명산자연휴양림 #드라이브 #드라이브코스 #등산 #등산로 #무장애 #무장애휴양지 #서울근교여행 #수도권 #여름방학가볼만한곳 #유명산 #자연 #자연&숲 #자연휴양림 #전망좋은곳 #치유 #친구와함께 #통나무집,76,370,37.5929398560249,127.491057285213,1
370,5,어비계곡,경기도 가평군 설악면 어비산길99번길 9-10,#가족과함께 #가평당일치기물놀이 #겨울빙벽 #계곡 #관광지 #그늘막가져가면더좋은계곡 #물놀이 #수도권 #아이와함께 #얕은수심의계곡 #어비계곡 #여름물놀이 #여름휴가 #자연 #친구와함께 #피서,76,371,37.5989509301215,127.503484586566,1
371,1,구름포해수욕장,충청남도 태안군 소원면 의항리,#가족여행 #관광지 #구름포해수욕장 #바다낚시 #바다풍경 #아이와함께 #여름피서지 #자연 #자연좋은곳 #충청권,77,372,36.8176032047506,126.15866837945,3
372,2,백화산(태안),충청남도 태안군 태안읍 동문리 41-2 일대,#경치여행 #경치좋은곳 #관광지 #등산 #등산여행 #백화산 #백화산구름다리 #백화산등반 #백화산산수길 #백화산태을암 #자연 #자연관광지 #자연속으로 #자연여행 #자연좋은곳 #자연풍경 #자연환경 #태안백화산 #태안여행지추천,77,373,36.7499406005419,126.308125275722,3
373,3,학암포 오토캠핑장,충청남도 태안군 원북면 옥파로 1152-37,#레포츠 #바다 #인기캠핑장2024 #자연과함께 #태안일몰 #태안자동차야영장 #태안학암포오토캠핑장 #태안학암포카라반 #해안국립공원 #휴가 #힐링,77,374,36.8979948831707,126.207264666745,3
374,4,태안 신두리 해안사구,충청남도 태안군 원북면 신두리,#2024_여행가는달과함께하는_발도장여행지 #21_22한국관광100선 #가족과함께 #가족여행 #걷기길 #관광지 #바다 #아이와함께 #연인과함께 #자연 #자연 #자연관광지 #자연발생 #자연좋은곳 #자연풍경 #자연환경 #천연기념물 #충청권 #태안신두리해안사구 #한국관광100선 #힐링,77,375,36.8333523774118,126.20719104304,3
375,5,천리포수목원,충청남도 태안군 소원면 천리포1길 187,#2024_여행가는달과함께하는_발도장여행지 #가족과함께 #가족여행 #관광지 #수목원 #아이와함께 #자연 #자연여행 #자연좋은곳 #천리포수목원 #태안가볼만한곳 #힐링,77,376,36.7986952097852,126.150541212489,3
376,1,선암사계곡,전라남도 순천시 승주읍 죽학리,#관광지 #순천계곡 #순천선암사석교 #순천선암사승선교 #순천여행 #순천여행가볼만한곳 #순천여행추천 #순천여행코스 #아이와함께 #여름여행 #여름피서지 #여름휴양 #자연 #자연속으로 #자연여행 #자연좋은곳 #자연풍경 #자연환경 #전라남도여행 #전라남도여행지추천 #조계산도립공원,78,377,34.9953421715788,127.340773334443,6
377,2,순천전통야생차체험관,전라남도 순천시 승주읍 선암사길 450-1,#가족과함께 #가족여행 #관광지 #다도체험 #순천야생차 #순천여행 #순천여행가볼만한곳 #순천여행추천 #순천웰빙공간 #순천전통야생차체험관 #순천체험공간 #순천한옥체험 #아이와함께 #이색체험 #자연좋은곳 #자연환경 #전라권 #전라남도여행 #체험 #체험프로그램 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,78,378,34.9948984835674,127.334070644838,6
378,3,송광사(순천),전라남도 순천시 송광면 송광사안길 100,#가족여행 #관광지 #교과서속여행 #불교 #불교문화 #불교사찰 #사찰 #사찰여행 #산사 #송광사 #아이와함께 #역사 #역사유적지 #전통사찰 #전통역사문화체험 #종교 #친구와함께 #템플스테이 #한국불교 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳 #힐링 #힐링&휴양,78,379,35.0023635450929,127.274870647975,6
379,4,정혜사(순천),전라남도 순천시 서면 정혜사길 32,#계족산사찰 #고사절 #관광지 #불교 #불교문화 #사찰 #사찰여행 #순천계족산 #순천에서오래된절 #순천여행 #순천의사찰 #순천정혜사 #순천화엄사말사 #역사 #자연속으로 #자연환경 #전라권 #전라남도여행 #전통사찰 #정혜사 #종교 #템플스테이 #한국불교 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,78,380,35.0618334637756,127.513925456688,6
380,5,선암사 [유네스코 세계유산],전라남도 순천시 승주읍 선암사길 450,#2024_여행가는달과함께하는_발도장여행지 #가족여행 #관광지 #교과서속여행 #불교 #불교문화 #사찰 #사찰&산사 #사찰여행 #선암사 #선암사(순천) #승선교 #아이와함께 #역사 #역사유적지 #유네스코 #유네스코세계문화유산 #유네스코세계유산 #자연좋은곳 #전통사찰 #전통역사문화체험 #종교 #친구와함께 #템플스테이 #한국불교,78,381,34.9961821309022,127.327355954493,6
381,6,주암호와 상사호,전라남도 순천시 송광면,#가족여행 #경치좋은곳 #관광지 #상사호 #순천여행 #자연 #자연관광지 #자연좋은곳 #자연환경 #전라권 #주암호,78,382,34.9740808402069,127.263841176795,6
382,1,청남대,충청북도 청주시 상당구 문의면 청남대길 646,#19_20한국관광100선 #2024_여행가는달과함께하는_발도장여행지 #21_22한국관광100선 #가족여행 #관광지 #산책길 #산책하기 #산책하기좋은곳 #아이와함께 #역사공부 #역사속으로 #역사이야기 #자연좋은곳 #자연환경 #청남대 #충청권 #한국관광100선 #힐링,79,383,36.4622489023318,127.490094954363,3
383,2,대청호,대전광역시 동구 / 충청북도 문의면,#2024_여행가는달과함께하는_발도장여행지 #관광지 #산책코스 #산책하기좋은곳 #아이와함께 #자연 #자연속으로 #자연여행 #자연좋은곳 #자연풍경 #자연환경 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,79,384,36.4792817,127.484534,3
384,3,대청댐,대전광역시 대덕구 대청로 618-136,#가족여행 #경치좋은곳 #관광지 #대청댐 #대청호 #물홍보관 #산책하기좋은곳 #생태관광 #자연 #자연좋은곳 #충청권,79,385,36.4744348881081,127.481538138225,3
385,4,현암사(충북),충청북도 청주시 서원구 현도면 대청호반로 151,#관광지 #불교 #불교문화 #사찰 #사찰여행 #역사 #자연속으로 #자연환경 #전통사찰 #종교 #한국불교 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,79,386,36.4802356864893,127.477368696553,3
386,5,문의문화재단지,충청북도 청주시 상당구 문의면 대청호반로 721,#가족여행 #관광지 #문의문화재단지 #문화관광해설사 #박물관 #아이와함께 #역사 #역사공부 #역사관광지 #역사를품은곳 #역사문화재 #역사속 #역사속으로 #역사여행 #역사유적 #역사유적지 #역사이야기 #역사탐방 #역사탐험 #전시관 #충청권,79,387,36.5071130719524,127.493719514717,3
387,1,포항 해안드라이브,경상북도 포항시 북구 해안로 226,#드라이브코스 #해안드라이브 #드라이브여행 #연인과함께 #휴식여행 #경치좋은곳 #바다경치 #바다내음 #해안도로    ,80,388,36.06386291,129.3873598,6
388,1,한우산 드라이브코스,경상남도 의령군 대의면 신전리,#자연 #자연환경 #자연좋은곳 #자연풍경 #자연여행 #경상남도여행 #드라이브코스 #드라이브여행          ,81,389,35.39136398,128.1942416,5
389,1,입곡 저수지 드라이브길,경상남도 함안군 산인면 입곡공원길 225,#자연 #자연환경 #자연좋은곳 #자연풍경 #자연여행 #자연속으로 #휴식하기좋은곳 #휴식여행 #드라이브코스 #드라이브여행        ,82,390,35.26488,128.4479061,5
390,1,영덕 해안도로 드라이브,경상북도 영덕군 강구면 금진리,#드라이브 #드라이브여행 #해안드라이브 #드라이브코스 #남녀노소 #연인과함께 #경치좋은곳 #바다경치 #바다내음     ,83,391,36.37493902,129.4003273,6
391,1,진해해안도로,경상남도 창원시 진해구 남문동 산 4-1,#관광지 #드라이브하기좋은곳 #벚꽃드라이브 #풍경맛집 #진해데이트코스 #진해야경 #진해가볼만한곳,84,392,35.10096816,128.77141,5
392,1,단양 보발재,충청북도 단양군 가곡면,#관광지 #자연관광지 #보발재 #드라이브코스 #드라이브코스추천 #단양여행 #단양가볼만한곳 #단풍명소           ,85,393,37.03574864,128.4730097,3
393,1,해산령,강원특별자치도 화천군 화천읍 평화로 2393,#관광지 #화천단풍 #화천드라이브코스 #단풍여행 #비수구미계곡 #화천해산령드라이브 #재안산 #화천캠핑 #드라이브명소,86,394,38.18946345,127.799414,2
394,1,진양호 일주도로,경상남도 진주시 남강로1번길 126,#드라이브 #드라이브여행 #드라이브코스 #연인과함께 #경치좋은곳 #사진촬영 #사진찍기 #감성사진        ,87,395,35.17623258,128.035039,5
395,1,청풍쉼터,광주광역시 북구 무등로 1550,#청풍쉼터 #드라이브코스 #환벽당 #광주호 #김삿갓 #관광지 #휴식하기좋은곳 #휴식하기 #휴식여행 #휴식공간        ,88,396,35.16197948,126.9622283,7
396,1,"여차,홍포간 해안도로",경상남도 거제시 남부면 다포리 산 21-2,#자연 #자연환경 #자연좋은곳 #자연풍경 #자연여행 #경상남도여행 #휴식하기좋은곳 #휴식여행 #남녀노소 #드라이브코스 #드라이브여행             ,89,397,34.71444779,128.6349127,5
397,1,비토섬 가는길,경상남도 사천시 용현면 종포길 242,#자연환경 #자연풍경 #자연속으로 #자연여행 #드라이브코스 #드라이브여행 #경치좋은곳 #경치여행 #휴식여행        ,90,398,35.02498307,128.0443339,5
398,1,아산만방조제,충청남도 아산시 인주면 공세리,#해안도로 #드라이브여행 #드라이브코스 #연인과함께 #커플데이트 #일몰명소 #일몰여행 #바다풍경 #호수풍경         ,91,399,36.89543631,126.911343,3
399,1,헐티재골,경상북도 청도군 각북면 금천리,#관광지 #대구청도고개 #경북드라이브코스 #경북자전거라이딩코스 #헐티재정상 #청도각북면 #청도벚꽃 ,92,400,35.72857712,128.5665497,6
400,1,용두암해안도로,제주특별자치도 제주시 서해안로 687-1 (용담이동),#관광지 #제주해안도로 #제주드라이브길 #제주올레길17코스 #제주올레길 #용두암 #도두봉노을,93,401,33.51587005,126.5120821,9
401,1,동해 해안길,경상남도 고성군 동해면,#자연 #자연환경 #자연관광지 #자연좋은곳 #자연풍경 #자연여행 #자연속으로 #드라이브코스 #드라이브여행      ,94,402,35.075185,128.4682149,5
402,1,북한강로벚꽃길,경기도 양평군 서종면 수입리 산101,#관광지 #양평가볼만한곳 #봄꽃여행지 #벚꽃길 #경기도_여행지_추천 #경기권 #드라이브 #북한강,95,403,37.63771133,127.3663337,1
403,1,왕지벚꽃길,경상남도 남해군 설천면 노량리,#관광지 #남해가볼만한곳 #드라이브 #경상남도_여행지_추천 #경남권 #봄꽃여행지,96,404,34.93892311,127.8763369,5
404,1,구례 관광특구,전라남도 구례군 마산면 화엄사로 539,#구례관광특구 #전라권 #역사 #드라이브여행 #친환경여행 #자연좋은곳 #힐링 #트래킹 #사찰&산사 #관광지 #자연환경    ,97,405,35.25731402,127.4977425,7
405,1,밀양호,경상남도 밀양시 단장면 고례리 310,#관광지 #경남여행 #밀양사진찍기좋은 #드라이브코스 #밀양관광 #밀양여행 #인공호수,98,406,35.47570963,128.9343411,5
406,1,평인 노을길,경상남도 통영시 평인일주로 132,#자연 #자연환경 #자연좋은곳 #자연풍경 #자연여행 #드라이브여행 #드라이브코스 #연인과함께 #경상남도여행            ,99,407,34.84404007,128.3918666,5
407,1,망향정,경상북도 청도군 청려로 4957,#관광지 #운문댐 #청도드라이브 #청도가볼만한곳 #청도명소 #청도여행지 #수몰지구,100,408,35.73436072,128.9168965,6
408,1,경정해수욕장,경상북도 영덕군 축산면 영덕대게로 1726,#자연 #경상권 #바다풍경 #드라이브여행 #자연좋은곳 #바다낚시 #해수욕장 #관광지 #휴식하기좋은곳 #휴식공간     ,101,409,36.48204137,129.4330268,6
409,1,청암 하동호 산중호수길,경상남도 하동군 청암면,#자연 #자연환경 #자연좋은곳 #자연풍경 #자연여행 #경상남도여행 #휴식하기좋은곳 #휴식여행 #경치좋은곳  #드라이브코스 #드라이브여행         ,102,410,35.16753188,127.7823753,5
410,1,석천항,경기도 화성시 우정읍 기아자동차로 95,#관광지 #석천항 #서해안일몰명소 #드라이브 #낙조명소 #일몰명소 #화성항구 #출사,103,411,37.03437641,126.7869755,1
411,1,백수해안도로,전라남도 영광군 백수읍 해안로 957,#자연 #전라권 #백수해안도로 #해안절경 #드라이브코스 #풍경좋은곳 #관광지 #해안드라이브 #드라이브여행           ,104,412,35.36449984,126.3960374,7
412,1,남양주한강체육공원(남양주 수석동 체육공원),경기도 남양주시 강변북로632번길 41-9,#관광지 #남양주한강뷰카페드라이브코스 #수석동체육공원 #남양주한강체육공원,105,413,37.5865721,127.1736221,1
413,1,대왕저수지,경기도 성남시 수정구 청계산로 605,#관광지 #대왕저수지 #드라이브코스 #자전거라이딩,106,414,37.43112191,127.0864484,1
414,1,경인아라뱃길귤현나루,인천광역시 계양구 정서진로 1247,#관광지 #경인아라뱃길 귤현나루 #인천드라이브코스 #아래뱃길자전거 #귤현나루 #인천가볼만한곳 #경인아라뱃길  ,107,415,37.57281884,126.7474891,1
415,1,남당 노을 전망대,충청남도 홍성군 서부면 남당리,#관광지 #홍성노을전망대 #홍성인공백사장 #힐링명소 #바다산책 #홍성노을명소 #노을전망대석양 #홍성자전거길 #홍성해안드라이브  ,108,416,36.54359686,126.4652511,3
416,1,단장 이팝꽃 터널길,경상남도 밀양시 단장면,#자연 #자연환경 #자연좋은곳 #자연풍경 #드라이브코스 #드라이브여행 #경상남도여행 #연인과함께 #휴식여행            ,109,417,35.4855668,128.9312689,5
417,1,대가천계곡(무흘구곡),경상북도 성주군 수륜면,#자연 #경상권 #자연좋은곳 #경치좋은곳 #여름여행 #피서여행 #드라이브여행 #가족여행 #친구와함께      ,110,418,35.82829812,128.2045455,6
418,1,용담해안도로,제주특별자치도 제주시 서해안로 687-1,#관광지 #제주여행 #제주바다 #해안도로 #올레17코스 #용담이호해안도로 #제주도드라이브 #용담해안도로 #드라이브,111,419,33.51587005,126.5120821,9
419,1,옥성저수지,충청북도 진천군 문백면 옥성리,#관광지 #옥성저수지 #진천드라이브 #저수지 #저수지뷰,112,420,36.79714888,127.4497166,3
420,1,가제산,충청남도 태안군 이원면 포지리,#관광지 #태안가제산 #태안벚꽃길 #태안산 #태안가제산벚꽃터널 #벚꽃드라이브,113,421,36.86463463,126.290525,3
421,1,주암산가창저수지,경상북도 청도군 각북면 오산리,#관광지 #가창저수지 #대구가볼만한곳 #대구벚꽃 #대구드라이브 #대구여행,114,422,35.7996421,128.6099245,6
422,1,담양호관광지,전라남도 담양군 용면 월계리 149-67,#관광지 #담양호관광지 #용마루길 #추월산 #담양호 #드라이브코스 #담양군 #호반 #수상스키 #호반길드라이브,115,423,35.40198908,126.9991245,7
423,1,고남 저수지,충청남도 서산시 성연면 고남리,#관광지 #성연지 #서산저수지 #서산시저수지 #서산벚꽃 #서산시벚꽃 #서산드라이브,116,424,36.82125585,126.4253306,3
424,1,가실벚꽃길,경기도 용인시 처인구 포곡읍 가실리,#관광지 #용인가볼만한곳 #벚꽃명소 #데이트코스 #아이와함께 #친구와함께 #용인가실벚꽃길  #용인드라이브  ,117,425,37.29331478,127.1923454,1
425,1,남한산성벚꽃길,경기도 광주시 남한산성면 검복길 11,#관광지 #경기도벛꽃길 #벚꽃드라이브 #너른광주벚꽃 #벚꽃길 #남한산성벚꽃길 #봄벚꽃,118,426,37.47417996,127.1939235,7
426,1,곡성 메타세쿼이아길,전라남도 곡성군 곡성읍 읍내리,#드라이브코스 #드라이브여행 #드라이브 #연인과함께 #산책하기좋은곳 #산책로 #산책길 #산책하기           ,119,427,35.29134288,127.3009729,7
427,1,보은강 연꽃방죽,전라남도 영광군 백수읍 길용리,#관광지 #영광여행 #연꽃 #원불교 #원불교성지 #드라이브코스 #영광드라이브코스,120,428,35.32920462,126.4432229,7
428,1,주산벚꽃로,충청남도 보령시 주산면 동막오상길 15-4,#관광지 #주산벚꽃로 #보령벚꽃 #주산벚꽃길 #보령드라이브,121,429,36.23236898,126.6433404,3
